tokens,BIO
"['""', 'Столько', 'врать', 'миру', 'про', '""', 'руку', 'Кремля', '""', ',', '""', 'агрессию', 'против', 'Великобритании', 'на', 'территории', 'Великобритании', '""', ',', '""', 'Новичок', '""', ',', 'ЧМ-2018', 'и', 'т', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Вместе', 'с', 'тем', 'глава', 'правительства', 'положительно', 'охарактеризовала', 'работу', 'обоих', 'министров', ',', 'отметив', ',', 'в', 'частности', ',', 'усилия', 'Дэвида', 'Дэвиса', 'в', 'проведении', 'через', 'парламент', 'важнейших', 'законопроектов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Оставайтесь', 'в', 'курсе', 'последних', 'событий', '!']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Госпожа', 'Мэй', 'тогда', 'говорила', ',', 'что', 'документ', 'будет', 'опубликован', 'на', 'текущей', 'неделе', ',', 'но', 'конкретную', 'дату', 'не', 'называла', '.']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Это', 'уже', 'вторая', 'отставка', 'среди', 'британских', 'министров', 'за', 'сутки', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Джонсон', 'ушел', 'в', 'отставку', 'с', 'поста', 'министра', 'иностранных', 'дел', 'Великобритании', 'Накануне', ',', '8', 'июля', ',', 'из-за', 'несогласия', 'с', 'предл', 'o', 'женным', 'Мэй', 'планом', 'развития', 'отношений', 'с', 'Евросоюзом', 'после', 'Brexit', 'в', 'отставку', 'п', 'o', 'дал', 'министр', 'п', 'o', 'вопросам', 'Brexit', 'Дэвид', 'Дэвис', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Лидеры', 'радикальной', 'религиозной', 'группы', 'Тэхрик-и-Лабайик', 'Пакистан', 'призвали', 'граждан', 'страны', 'поднять', 'мятеж', 'против', 'армии', 'и', 'расправиться', 'с', 'судьями', 'верховного', 'суда', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['Мэр', 'Парижа', 'Анн', 'Идальго', 'предложила', 'Биби', 'и', 'ее', 'близким', 'поселиться', 'во', 'французской', 'столице', '.']","['O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Прежний', 'министр', 'по', 'делам', 'жилищного', 'строительства', 'и', 'прошлый', 'замминистра', 'юстиции', 'Англии', 'Доминик', 'Рааб', 'назначен', 'министром', 'по', 'задачам', 'выхода', 'Англии', 'из', 'европейского', 'союза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O']"
"['Однако', 'адвокат', 'Асии', 'полагает', ',', 'что', 'всему', 'виной', 'личная', 'неприязнь', ',', 'пишет', 'Так', 'или', 'иначе', ',', 'дело', 'Биби', 'раскололо', 'общество', ',', 'обострив', 'противоречия', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Схинас', 'также', 'не', 'стал', 'комментировать', 'предположение', ',', 'что', 'смена', 'министра', 'в', 'Британии', 'может', 'привести', 'к', 'задержке', 'в', 'переговорах', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'правилам', 'консерваторов', ',', 'вопрос', 'о', 'недоверии', 'лидеру', 'партии', 'могут', 'поставить', '48', 'ее', 'депутатов', ',', 'однако', 'пока', 'о', 'внутрипартийном', 'восстании', 'речи', 'не', 'идет', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мэй', ':', 'Джонсон', 'и', 'Дэвис', 'ушли', 'из-за', 'несогласия', 'с', 'планом', '""', 'развода', '""', 'с', 'Европой', 'и', 'министр', 'по', 'вопросам', 'Brexit', 'Дэвид', 'Дэвис', 'ушли', 'в', 'отставку', 'из-за', 'несогласия', 'с', 'планом', 'по', 'переговорам', 'с', 'ЕС', 'и', 'оценке', 'отношений', 'между', 'Лондоном', 'и', 'Брюсселем', 'после', 'предстоящего', '""', 'развода', '""', '.']","['B-PER', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Brexit', ':', 'потрясающая', 'отставка', 'Дэвиса', 'Министр', 'Дэвид', 'Дэвис', ',', 'отвечавший', 'за', 'отделение', 'Британии', 'от', 'ЕС', ',', 'ушел', 'в', 'отставку', 'в', 'знак', 'протеста', 'против', 'новой', 'стратегии', 'отделения', ',', 'принятой', 'премьер-министром', 'Британии', 'Терезой', 'Мэй', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'B-PER', 'O']"
"['Осужденная', 'отрицала', 'свою', 'вину', '.']","['O', 'O', 'O', 'O', 'O']"
"['Его', 'замена', 'будет', 'объявлена', '\u200b\u200bв', 'ближайшее', 'время', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['За', 'несколько', 'часов', 'до', 'этого', 'стало', 'известно', 'об', 'отставке', 'Бориса', 'Джонсона', ',', 'выразившего', 'несогласие', 'с', '""', 'мягким', '""', 'вариантом', 'Мэй', 'по', 'выходу', 'Великобритании', 'из', 'Евросоюза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O']"
"['Накануне', 'ультрарелигиозная', 'партия', '""', 'Техрик-э-Лабаик', 'Пакистан', '""', '(', 'ТЛП', ')', 'и', 'пакистанское', 'правительство', 'заключили', 'соглашение', ',', 'существование', 'которого', 'подтвердил', ',', 'в', 'частности', ',', 'министр', 'по', 'делам', 'религии', 'Нур-уль-Хак', 'Кадри', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['На', 'свое', 'странице', 'в', 'Facebook', 'Мария', 'Захарова', 'вспомнила', 'лирический', 'склад', 'и', 'любовь', 'экс-министра', 'к', 'русской', 'литературе', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'итоге', 'Джонсон', 'так', 'и', 'не', 'пришел', 'на', 'мероприятие', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Официальный', 'текст', 'соглашения', 'о', 'Brexit', 'стороны', 'должны', 'согласовать', 'уже', 'к', 'октябрю', 'этого', 'года', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'принадлежащей', 'Меллону', 'Manx', 'Financial', 'Group', 'Бэнкс', 'владеет', 'крупной', 'долей', '.']","['O', 'O', 'B-PER', 'B-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'O', 'O', 'O', 'O']"
"['Великобритания', ':', 'назначен', 'новый', 'министр', 'по', 'вопросам', 'Брекзита', 'Премьер-министр', 'Великобритании', 'Тереза', 'Мэй', 'назначила', 'в', 'понедельник', 'Доминика', 'Рааба', 'новым', 'министром', 'по', 'делам', 'Брекзита', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'B-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ханта', 'неоднократно', 'критиковали', 'за', 'неудовлетворительную', 'работу', 'системы', 'здравоохранения', 'в', 'Великобритании', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['До', 'сих', 'пор', 'Д', '.']","['O', 'O', 'O', 'B-PER', 'I-PER']"
"['Ислам', 'является', 'государственной', 'религией', 'Пакистана', ',', 'и', 'это', 'напрямую', 'отражается', 'на', 'системе', 'правосудия', 'страны', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Я', 'не', 'могу', 'поверить', 'тому', ',', 'что', 'слышу', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Фаворит', 'букмекеров', 'в', 'качестве', 'возможного', 'сменщика', 'нынешнего', 'премьера', ',', 'бывший', 'министр', 'иностранных', 'дел', 'Британии', 'Борис', 'Джонсон', 'намерен', 'выступить', 'с', 'альтернативным', 'докладом', ',', 'который', 'не', 'оставит', 'камня', 'на', 'камне', 'от', 'взглядов', 'главы', 'правительства', 'на', 'условия', '""', 'брекзита', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'мнению', 'аналитиков', ',', 'уход', 'еще', 'одного', 'министра', 'повышает', 'риски', 'обострения', 'политической', 'борьбы', 'и', 'неопределенность', 'относительно', 'процесса', 'Brexit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мэй', 'и', 'правительству', 'удалось', 'преодолеть', 'разногласия', 'по', 'вопросам', 'торговли', 'и', 'таможне', 'после', 'выхода', 'из', 'Евросоюза', 'и', 'согласовать', 'общую', 'позицию', 'по', '""', 'мягкому', '""', 'Brexit', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Они', 'требуют', 'казнить', 'обвиненную', 'в', 'богохульстве', 'христианку', 'Асию', 'Биби', 'и', 'судей', ',', 'которые', 'ее', 'оправдали', ',', 'передает', 'Лента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Также', 'он', 'охарактеризовал', 'происходящее', 'как', '«', 'полный', 'хаос', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Двое', 'известных', 'политиков', 'Пакистана', '-', 'губернатор', 'Пенджаба', 'Салман', 'Тасииар', 'и', 'министр', 'по', 'делам', 'меньшинств', 'Шахбаз', 'Бхатти', '-', 'были', 'убиты', ',', 'после', 'того', 'как', 'они', 'выступили', 'с', 'критикой', 'судебного', 'процесса', 'и', 'призвали', 'к', 'реформированию', 'законов', 'о', 'богохульстве', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Премьер-министр', 'благодарит', 'Бориса', 'за', 'его', 'работу', '""', ',', '–', 'Рейтер', 'заявление', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']"
"['Новым', 'главой', 'британского', 'МИД', 'стал', 'Джереми', 'Хант', 'Новым', 'министром', 'иностранных', 'дел', 'Великобритании', 'стал', 'бывший', 'министр', 'здравоохранения', 'Джереми', 'Хант', ',', 'после', 'того', 'как', 'прежний', 'глава', 'МИД', 'Борис', 'Джонсон', 'ушел', 'в', 'отставку', 'в', 'знак', 'протеста', 'против', 'планов', 'правительства', 'сохранить', 'тесные', 'торговые', 'отношения', 'с', 'ЕС', '.']","['O', 'O', 'B-ORG', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Ранее', 'из-за', 'разногласий', 'с', 'Терезой', 'Мэй', 'в', 'отставку', 'ушел', 'министр', 'по', 'Brexit', 'Дэвид', 'Дэвис', '.']","['O', 'O', 'O', 'O', 'B-PER', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Биби', 'приговорили', 'к', 'высшей', 'мере', 'в', '2010', 'году', 'за', 'то', ',', 'что', 'она', 'якобы', 'сделала', 'оскорбительные', 'замечания', 'о', 'пророке', 'Мухаммеде', 'в', 'споре', 'с', 'мусульманкой', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']"
"['Кроме', 'этого', ',', 'адвокат', 'духовного', 'лица', 'в', 'провинции', 'Пенджаб', ',', 'который', 'инициировал', 'судебное', 'разбирательство', 'в', 'отношении', 'Биби', ',', 'подал', 'апелляцию', 'в', 'Верховный', 'суд', 'на', 'освобождение', 'христианки', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['Исламабад', 'до', '10', 'октября', 'наложил', 'запрет', 'на', 'собрание', 'групп', 'больше', 'четырех', 'человек', 'в', 'соответствие', 'со', 'статьей', '144', 'Уголовного', 'кодекса', 'Пакистана', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['51-летняя', 'католичка', 'Асия', 'Биби', ',', 'мать', 'пятерых', 'детей', ',', 'была', 'приговорена', 'к', 'смертной', 'казни', 'еще', 'в', '2010', 'году', 'за', 'оскорбление', 'пророка', 'Мухаммеда', '.']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
