tokens,BIO
"['Грибаускайте', 'поддержала', 'главу', 'МВД', ',', 'она', 'утверждала', ',', 'что', 'министр', 'действовал', 'в', 'рамках', 'закона', '.']","['I-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Издание', 'Life', 'News', 'объявило', ',', 'что', 'этот', 'свидетель', '-', 'бывший', 'заместитель', 'прокурора', 'Московской', 'области', 'Станислав', 'Буянский', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-PER', 'I-PER', 'O']"
"['Последний', 'раз', 'дербентского', 'мэра', 'выбирали', 'год', 'назад', ';', 'те', 'выборы', 'были', 'ознаменованы', 'большим', 'количеством', 'скандалов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Еще', 'несколько', 'учреждений', 'было', 'передано', 'в', 'состав', 'Министерства', 'обороны', 'Российской', 'Федерации', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']"
"['Несмотря', 'на', 'это', ',', 'на', 'переговорах', 'с', 'президентом', 'США', 'Бараком', 'Обамой', 'в', 'ноябре', '2009', 'года', 'он', 'обошел', 'этот', 'вопрос', 'стороной', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Осужденная', 'экс-премьер', 'Украины', 'Юлия', 'Тимошенко', 'не', 'будет', 'просить', 'о', 'помиловании', 'президента', 'страны', 'Виктора', 'Януковича', ',', 'заявил', 'в', 'среду', 'в', 'Харькове', 'защитник', 'осужденной', 'Сергей', 'Власенко', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Предыдущая', 'поездка', 'Дж', '.']","['O', 'O', 'B-PER', 'I-PER']"
"['Важно', ',', 'ориентируясь', 'на', 'особенности', 'рынка', 'труда', 'каждого', 'муниципалитета', ',', 'приводить', 'инвесторов', 'туда', ',', 'где', 'они', 'не', 'будут', 'испытывать', 'дефицита', 'в', 'кадрах', ',', 'где', 'есть', 'свободная', 'рабочая', 'сила', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Смена', 'главы', 'региона', 'до', 'вступления', 'в', 'силу', 'закона', 'означает', ',', 'что', 'выборы', 'в', 'этом', 'регионе', 'оттягиваются', '""', ',', '-', 'напомнил', 'он', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Как', 'РБК', 'сообщила', 'заместитель', 'начальника', 'Управления', 'информации', 'и', 'общественных', 'связей', 'ГУВД', 'по', 'Москве', 'Жанна', 'Ожимина', ',', 'генерал-майор', 'В', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER']"
"['По', 'одной', 'версии', ',', 'им', 'будет', 'руководить', 'Дмитрий', 'Рогозин', ',', 'по', 'другой', '-', 'вице-премьер', 'Игорь', 'Сечин', '(', 'ранее', 'вопрос', 'о', 'его', 'уходе', 'из', 'Белого', 'дома', 'объявлялся', 'решенным', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['Мэр', 'Москвы', 'Сергей', 'Собянин', 'освободил', 'от', 'должности', 'главу', 'управы', 'Левобережного', 'района', 'Москвы', '(', 'Северный', 'административный', 'округ', ')', 'Илью', 'Поночевного', '.']","['O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-PER', 'I-PER', 'O']"
"['Анна', 'Синклер', 'является', 'известным', 'во', 'Франции', 'журналистом', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Владислав', 'Преображенский', 'стал', 'исполнительным', 'директором', 'клуба', 'инвесторов', 'Москвы', 'Портфель', 'Управляющий', 'партнер', '""', 'ИМБ', 'групп', '""', 'Владислав', 'Преображенский', 'стал', 'исполнительным', 'директором', 'клуба', 'инвесторов', 'Москвы', ',', 'рассказал', 'в', 'интервью', 'газете', '""', 'РБК', 'daily', '""', 'глава', 'Москомстройинвеста', 'Константин', 'Тимофеев', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O']"
"['В', 'частности', ',', 'генпрокурор', 'указывал', ',', 'что', 'резолюция', 'Совбеза', 'номер', '1441', ',', 'которая', 'призывала', 'Ирак', 'к', 'разоружению', ',', 'не', 'давала', 'полномочий', 'для', 'вторжения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Между', 'тем', ',', 'возможная', 'отставка', 'Казанцева', 'обсуждалась', 'еще', 'весной', '2010', 'года', 'после', 'инцидента', 'с', '""', 'живым', 'щитом', '""', 'на', 'МКАДе', ',', 'когда', 'сотрудники', 'московского', 'ДПС', 'использовали', 'частные', 'автомобили', 'с', 'водителями', 'и', 'пассажирами', 'внутри', 'для', 'создания', 'заграждения', 'при', 'погоне', 'за', 'преступником', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[',', 'потеряв', 'большинство', 'в', 'парламенте', 'страны', ',', 'добровольно', 'ушел', 'в', 'отставку', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'результате', 'выборов', ',', 'которые', 'прошли', 'в', 'Новосибирской', 'области', 'в', 'марте', ',', 'мэром', 'Бердска', 'был', 'избран', 'коммунист', ',', 'города', 'Обь', '—', 'справедливорос', ',', 'а', 'в', 'Куйбышеве', 'победил', 'кандидат', 'от', 'ЛДПР', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Мак', 'и', 'Хамфриз', 'впервые', 'вошли', 'в', 'совет', 'в', 'качестве', 'независимых', 'директоров', '.']","['B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Сердюковым', '.']","['I-PER', 'O']"
"['был', 'назначен', 'на', 'должность', 'командующего', 'Балтийским', 'флотом', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['При', 'этом', 'предстоит', 'решить', 'огромный', 'круг', 'важных', 'и', 'непростых', 'задач', ',', 'связанных', 'с', 'таким', 'присоединением', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Лукашенко', 'согласовал', 'его', 'назначение', 'на', 'должность', 'члена', 'коллегии', '(', 'министра', ')', 'по', 'промышленности', 'и', 'агропромышленному', 'комплексу', 'Евразийской', 'экономической', 'комиссии', '(', 'ЕЭК', ')', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']"
"['Иран', 'на', 'переговорах', 'был', 'представлен', 'секретарем', 'Высшего', 'совета', 'национальной', 'безопасности', 'Саидом', 'Джалили', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O']"
"['ИА', 'REGNUM', ')', 'прав', ',', 'когда', 'не', 'ответил', 'прокурору', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['-', 'Конечно', ',', 'потенциал', 'его', 'велик', ',', 'но', 'при', 'нынешней', 'сложившейся', 'ситуации', 'и', 'том', 'сроке', ',', 'который', 'остался', 'до', 'выборов', ',', 'я', 'думаю', ',', 'у', 'власти', 'достаточно', 'возможностей', ',', 'чтобы', 'его', 'дискредитировать', 'и', 'лишить', 'шанса', 'быть', 'избранным', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Социал-демократ', 'сменит', 'на', 'посту', 'премьер-министра', 'Португалии', 'Жозе', 'Сократеша', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Между', 'тем', 'в', 'начале', 'июня', 'первым', 'заместителем', 'председателя', 'Сбербанка', 'был', 'назначен', 'Максим', 'Полетаев', ',', 'ранее', 'занимавший', 'должность', 'председателя', 'Московского', 'банка', 'Сбербанка', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'O']"
"['""', 'Да', ',', 'я', 'совершил', 'несколько', 'нарушений', ',', 'но', 'они', 'не', 'имели', 'последствий', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Сейчас', ',', 'по', 'данным', 'The', 'Wall', 'Street', 'Journal', ',', 'Google', 'вносит', 'последние', 'доработки', 'в', 'новое', 'картографическое', 'приложение', 'для', 'iPhone', 'прежде', 'чем', 'отправить', 'его', 'на', 'рассмотрение', 'в', 'Apple', 'App', 'Store', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']"
"['Демонстранты', ',', 'впервые', 'потребовавшие', 'отставки', 'Мубарака', 'на', 'улицах', 'Каира', '25', 'января', ',', 'вечером', 'вторника', 'организовали', 'акции', 'протеста', 'не', 'только', 'на', 'площади', 'Тахрир', ',', 'но', 'и', 'у', 'расположенного', 'неподалеку', 'здания', 'парламента', 'Египта', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Он', ',', 'как', 'и', 'Болдырев', 'с', 'Макаровым', ',', 'принимал', 'участие', 'в', 'вооруженном', 'конфликте', 'с', 'Грузией', 'в', 'августе', '2008', 'года', ';', 'был', 'ранен', 'в', 'Цхинвали', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['""', 'Группа', 'компаний', '""', 'Санрайз', 'тур', '""', 'является', 'полноправным', 'участником', 'туристического', 'рынка', 'и', 'осуществляет', 'свою', 'деятельность', 'как', 'абсолютно', 'самостоятельная', 'бизнес-единица', '.']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Костин', 'занимал', 'пост', 'начальника', 'управления', 'рекламы', 'банка', '""', 'Менатеп', '""', ',', 'в', '1997-1998', 'гг', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Госдума', 'и', 'Совет', 'Федерации', 'пока', 'планируют', 'перевыборы', 'на', 'осень', ',', 'как', 'и', 'предписывает', 'новый', 'закон', 'о', 'Счетной', 'палате', '.']","['B-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['Приднестровье', 'объявило', 'об', 'отделении', 'от', 'Молдавии', 'в', '1990', 'году', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['губернатора', 'предложил', 'назначить', 'на', 'пост', 'министра', 'финансов', 'области', 'главу', 'комитета', 'Госдумы', 'по', 'регламенту', 'и', 'оргвопросам', 'Ильдара', 'Габдрахманова', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['""', 'к', 'своей', 'должности', '-', 'их', 'кандидатуры', 'должны', 'быть', 'согласованы', 'Брянской', 'областной', 'думой', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']"
"['Мы', 'считаем', ',', 'что', 'только', 'наладив', 'отношения', 'с', 'Россией', ',', 'Грузия', 'в', 'перспективе', 'сможет', 'решить', 'и', 'проблемы', 'Абхазии', 'и', 'Южной', 'Осетии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Как', 'сообщили', 'РБК', 'в', 'правительстве', 'столицы', ',', 'соответствующее', 'распоряжение', 'уже', 'подписано', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Они', 'готовы', 'поддержать', 'нашу', 'семью', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
