tokens,BIO
"['Так', 'мы', 'и', 'видим', 'в', 'международном', 'фольклоре', ':', 'открыть', 'ворота', '—', 'это', 'значит', 'родить', ',', 'и', 'ворота', 'однозначны', 'женскому', 'рождающему', 'органу', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'компании', 'заявляют', ',', 'что', 'завод', 'должен', '228', 'млн', 'рублей', ',', 'из', 'которых', 'просроченная', 'задолженность', 'составляет', '170', 'миллионов', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Найти', 'единомышленников', ',', 'которые', 'станут', 'партнёрами', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['—', 'решили', 'обратиться', 'в', 'суд', 'после', 'того', ',', 'как', 'под', 'угрозой', 'крупного', 'штрафа', 'были', 'вынуждены', 'заплатить', '1,5', 'тысячи', 'долларов', 'за', 'использование', 'песни', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Сотни', 'тысяч', 'граждан', 'Европейского', 'союза', 'уже', 'заказали', 'Интернет', 'адреса', 'в', 'новом', 'домене', 'верхнего', 'уровня', '—', '«', '.']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Такие', 'конфликты', 'не', 'решаются', 'за', 'один', 'день', '""', ',', '—', 'констатировала', 'она', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Присоединение', 'Крыма', 'к', 'России', ',', 'заметил', 'оппозиционер', ',', 'было', 'использовано', 'российскими', 'властями', ',', 'чтобы', 'отвлечь', 'граждан', 'от', 'экономических', 'проблем', 'и', 'размеров', 'коррупции', 'в', 'стране', '«', 'под', 'знаменем', 'борьбы', 'с', 'внешними', 'врагами', '»', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Токарев', 'сказал', ',', 'что', 'на', 'орбите', 'ему', 'редко', 'снятся', 'сны', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Впрочем', ',', 'российская', 'сторона', 'на', 'уступки', 'ради', 'коммерческих', 'интересов', 'Соединённых', 'Штатов', 'идти', 'не', 'собирается', 'и', 'занимает', 'принципиальную', 'позицию', 'по', 'данному', 'вопросу', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Морозов', 'называет', 'нового', 'главреда', 'Елену', 'Ямпольскую', '«', 'ставленницей', 'Михалкова', '»', 'и', 'говорит', 'о', 'ее', 'некомпетентности', ',', 'из-за', 'которой', '«', 'освещение', 'культурных', 'событий', 'приобрело', 'характер', 'необязательного', 'довеска', 'к', 'идеологической', 'пропаганде', '»', '.']","['B-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Начало', 'туров', '—', '13', 'часов', '30', 'минут', '(', 'средне', 'европейское', 'время', ',', 'UTC', '+', '1,', '15', 'часов', '30', 'минут', 'московского', 'времени', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['РФ', ',', 'и', 'первое', 'заявление', 'поступило', 'от', 'администрации', 'Кремля', 'на', 'имя', '«', 'кремль', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
"['В', 'частности', ',', 'под', 'её', 'руководством', 'оформлялась', 'домашняя', 'страница', 'Google', 'в', 'характерном', 'минималистском', 'стиле', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Следует', 'отметить', ',', 'что', 'в', 'начале', 'года', 'у', '«', 'Tele', '2', 'Россия', '»', 'начали', 'наблюдаться', 'перемещения', 'в', 'топ-менеджменте', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ru', ')', 'нет', 'своей', 'редакции', 'и', 'модераторов', ',', 'сервис', 'не', 'пишет', 'собственные', 'материалы', ',', 'у', 'него', 'нет', 'редакционной', 'политики', 'и', 'своей', 'точки', 'зрения', ',', 'все', 'новости', 'поставляют', 'партнеры', '""', ',', '-', 'объяснила', 'Мелкумова', '.']","['I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['В', 'рамках', 'сделки', 'ВР', 'сделала', 'предложение', 'о', 'выкупе', 'дополнительных', '600', 'млн', 'акций', 'НК', '«', 'Роснефть', '»', ',', 'составляющих', 'долю', 'в', '5,66', '%', 'в', '«', 'Роснефти', '»', ',', 'у', 'ее', 'материнской', 'компании', 'ОАО', '«', 'Роснефтегаз', '»', ',', 'по', 'цене', '8,00', 'долларов', 'США', 'за', 'акцию', '.']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['«', 'На', 'первые', 'пять', 'лет', 'ставим', 'перед', 'собой', 'задачу', 'увеличить', 'товарооборот', 'между', 'нашими', 'странами', 'до', 'уровня', 'десяти', 'миллиардов', 'долларов', ',', 'а', 'за', 'десять', 'лет', 'поднять', 'его', 'ещё', 'вдвое', '—', 'то', 'есть', 'до', 'двадцати', 'миллиардов', 'долларов', '»', ',', '—', 'сказал', 'президент', 'Виктор', 'Янукович', 'в', 'Киеве', 'во', 'время', 'совместной', 'пресс-конференции', 'с', 'премьер-министром', 'Турции', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В-третьих', ',', 'только', 'эректильная', 'дисфункция', 'способа', 'заставить', 'порноаддикта', 'задуматься', 'и', 'встать', 'на', 'пусть', 'исправления', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Сенатор', 'Джон', 'Керри', 'прибыл', 'в', 'воскресенье', 'вечером', 'в', 'Пакистан', '.']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['По', 'мнению', 'Уилсона', ',', 'дело', 'здесь', 'в', 'том', ',', 'что', 'взрослые', 'люди', 'не', 'начинали', 'свою', 'половую', 'жизнь', 'с', 'интернет-порно', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'сообщению', 'оппозиционных', 'СМИ', 'Беларуси', ',', 'после', 'оглашения', 'приговора', 'присутствующие', 'в', 'зале', 'начали', 'скандировать', ':', '«', 'Свободу', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Пресс-секретарь', 'Роскомнадзора', 'Вадим', 'Ампелонский', 'вчера', 'ограничился', 'заявлением', ',', 'что', 'в', 'экспертную', 'комиссию', 'войдут', '""', 'интернет-гуру', 'и', 'отраслевые', 'эксперты', '""', '.']","['O', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'среду', 'в', 'Израиле', 'отмечают', 'День', 'Иерусалима', 'в', 'память', 'об', 'объединении', 'города', 'во', 'время', 'войны', '1967', 'года', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'рамках', 'этого', 'проекта', '«', 'Фэйсбук', '»', 'предоставляет', 'бесплатный', 'доступ', 'к', 'мобильной', 'версии', 'своего', 'портала', 'абонентам', 'многих', 'сотовых', 'операторов', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Один', 'из', 'них', '–', 'покушение', 'на', 'политическое', 'убийство', 'члена', 'Конгресса', ',', 'два', 'пункта', '–', 'покушение', 'на', 'убийство', 'сотрудника', 'федерального', 'правительства', 'и', 'еще', 'два', 'пункта', '–', 'покушение', 'на', 'убийство', 'сотрудника', 'федерального', 'учреждения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Официальный', 'сайт', 'телеканала', 'также', 'не', 'раскрывает', 'подробности', 'грядущих', 'перемен', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Таким', 'образом', ',', 'первый', 'вратарь', 'сборной', 'последних', 'лет', ',', 'Оливер', 'Кан', 'будет', 'запасным', 'вратарём', 'на', 'чемпионате', 'мира', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Согласно', 'легенде', ',', 'настоящее', 'имя', 'Грея', 'Ф', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER']"
"['Подпольный', 'миллионер', '—', 'это', 'царь', 'подземного', 'мира', ',', 'превращающий', 'при', 'помощи', 'среднестатистического', 'Сидорова', 'золото', 'солнца', 'в', 'дерьмо', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']"
"['Катастрофа', 'и', 'возможные', 'санкции', 'не', 'изменят', 'поведения', 'России', 'по', 'отношению', 'к', 'ополченцам', ',', 'считают', 'эксперты', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Президент', 'ФИДЕ', 'Илюмжинов', ',', 'Кирсан', 'Илюмжинов', 'сообщил', ',', 'что', 'он', 'подписал', 'три', 'важных', 'контракта', '.']","['O', 'B-ORG', 'B-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Японский', 'премьер', 'выразил', 'намерение', 'помириться', 'с', 'Россией', 'Главным', 'препятствием', 'на', 'пути', 'к', 'подписанию', 'мирного', 'договора', 'является', 'спор', 'вокруг', 'принадлежности', 'Южных', 'Курил', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
"['В', 'недавней', 'разоблачительной', 'статье', 'британской', 'газеты', 'Mail', 'on', 'Sunday', 'утверждалось', ',', 'что', 'спортсменам', 'в', 'России', 'навязывается', 'употребление', 'запрещенных', 'препаратов', ',', 'а', 'московская', 'антидопинговая', 'лаборатория', 'за', 'деньги', 'занимается', 'сокрытием', 'этой', 'информации', 'и', 'подменой', 'положительных', 'проб', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Поэтому', 'одним', 'из', 'значимых', 'событий', 'совместной', 'программы', 'сотрудничества', 'компании', 'и', 'Театра', 'Наций', 'в', 'российских', 'регионах', 'должны', 'стать', 'гастроли', 'социального', 'спектакля', '«', 'Бросить', 'легко', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Было', 'бы', 'неплохо', ',', 'отмечает', 'бывший', 'соратник', 'северокорейского', 'вождя', ',', 'если', 'бы', 'Поднебесная', ',', 'будучи', 'главным', 'политическим', 'и', 'экономическим', 'союзником', 'Пхеньяна', ',', 'постепенно', 'отвернулась', 'бы', 'от', 'него', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Такая', 'акция', ',', 'по', 'словам', 'фанатов', ',', 'вызвана', 'нежеланием', 'футболистов', 'бороться', 'за', 'имя', 'и', 'честь', 'клуба', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Первым', 'советским', 'городом', 'на', 'их', 'пути', 'стала', 'Чита', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Цель', 'понятна', '-', 'лишить', 'статуса', 'нашу', 'лабораторию', ',', 'чтобы', 'она', 'не', 'была', 'аккредитована', ',', 'чтобы', 'в', 'Сочи', 'приехала', 'другая', 'лаборатория', ',', 'другие', 'люди', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ожесточенные', 'дебаты', 'между', 'республиканцами', 'и', 'демократами', 'ожидаются', 'также', 'по', 'поводу', 'инициатив', 'американского', 'правительства', 'по', 'стимулированию', 'экономики', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
